Pink1B9;;Ilp2 HF,Pink1B9;;Ilp2 HF, Rel E20,w;;Ilp2 HF,w;;ilp2 HF,RelE20
0.622970801,0.708508923,1.892920088,2.388466441
1.06382909,0.743246072,1.908096758,3.178749833
0.796210258,1.332200897,,2.09881844
1.170764131,,3.273761862,
1.12343627,1.647452115,2.591065475,2.379925449
0.617980632,0.790976502,2.814997887,2.800327175
1.10403912,1.061339309,1.182228224,1.381865661
1.500769699,0.676670165,,3.578920775
